Timestamp,قم بإرفاق الصور والفيديوهات للمحل من الداخل,(نسخ من قوقل ماب اذا وجد) اسم المكان,Email Address,رابط الموقع في قوقل مابس,صورة واجهة المحل,الحي,Latitude,Longitude
7/24/2024 1:40:51,"https://drive.google.com/open?id=11KW5Tk2tzZaCpptQokG7B-AHCOxFrgmz, https://drive.google.com/open?id=198izh2ejhCgTob2EntNVHlfFqS1_29R2, https://drive.google.com/open?id=19jYavyljbNj92XrVwNnCBk2kIZx209UJ, https://drive.google.com/open?id=1_nPXaQhNsUznvk3xasOKkpAlw4TxDu6x, https://drive.google.com/open?id=1yNO1KqtLGKHrE5kDhHaK5rQ14Y1qwj5q, https://drive.google.com/open?id=1qJaN7ZLVlZwy0oZQfYX24HfxXHXrBWdx, https://drive.google.com/open?id=1-T7Hq4PTUMb97g30NVh8WZD3At85NjLc",مقهى ومحمصة قاف ,ci251.3314@gmail.com,https://maps.app.goo.gl/jwXq8tK9cCY1MoKM9?g_st=ic,"https://drive.google.com/open?id=1Q1ObE-H_ynMojPzJ7pMy-w3O4Ih9a9vk, https://drive.google.com/open?id=11yVAN9pYjI9F7GoDO3EsK9rpIkUXQH_N",,24.6867221,46.6889223
7/24/2024 1:55:32,"https://drive.google.com/open?id=174aGf8XpfbaKmnUfhZM-T5UCCxF2xoSX, https://drive.google.com/open?id=12YmqOoOavf-9kBCg4HLWlQbbzakuM2yS, https://drive.google.com/open?id=1PeN2nSr83AjLq4gLUjCut5XLAQTsF1A-, https://drive.google.com/open?id=1qm9QfHa_HxLK5mOkid6amrDYvnNXr_Wm, https://drive.google.com/open?id=1hKn5HhBRQmPDA1YwtHYmFg0Bl0PzVjhe, https://drive.google.com/open?id=1MVzeq77t3ovqHzp3KyLDTyXtRQlpHivJ, https://drive.google.com/open?id=1szrqp23WK9KVdzyWFpvYqCp889qgK2M9, https://drive.google.com/open?id=1OF6-9gPHQhrwiF543m2h1_xwlWBtzKns",مرسمى ارت غاليري ,ci251.3314@gmail.com,https://maps.app.goo.gl/aaUNEa5cfk5uyPhu8?g_st=ic,"https://drive.google.com/open?id=1tKtK1RzPFZvnRliiNJEamq75zRpA1xWS, https://drive.google.com/open?id=1aQfB-ec1CwFwgrGUhyLpckGX2hJvVDTu",,24.6869431,46.6889588
7/24/2024 2:49:31,"https://drive.google.com/open?id=1ec634xJits7Y7Gy_d9aWO6HkDtpTkzxM, https://drive.google.com/open?id=1crBcqUbFqErMXqc2FTt1RJRvzWuwRCip, https://drive.google.com/open?id=1AVWqx4N7ktmeQOEuAWtJDDV6rMYejS5T, https://drive.google.com/open?id=1zCxJtPIbp1-vePUd0IFFjhZ8sIgvE13_, https://drive.google.com/open?id=1bwieBQ8lmzcfStoDVzQS0NTYLQQGOpuZ, https://drive.google.com/open?id=1QvqXIHMfFu9N1fxfzUrYPr3Kaj-NM55D, https://drive.google.com/open?id=1_u03ne3_q4ya6jwMNnttGBre-7hwA6CM",كوفي ثري ,ci251.3314@gmail.com,https://maps.app.goo.gl/hgLubZy4zCoN2v2fA?g_st=ic,"https://drive.google.com/open?id=1MGETo6mqvEm-Zxfaf8QWh8ykq-2FbvvO, https://drive.google.com/open?id=1EqxjSQ9yHuR_W3tT0Sf9IkcHqhyCTiwW, https://drive.google.com/open?id=15Fgy4yYdH-NizFm-3tYwpMA-QhoCYS-w, https://drive.google.com/open?id=1KAo4hVA41sMbsy3gijxcy75mi0k8Mh_o, https://drive.google.com/open?id=1zPw1eQIkatnvS5OOHw2bcb0HKLO1qAeH",,24.6932006,46.6857419
7/24/2024 2:52:36,"https://drive.google.com/open?id=1YbR5d4AyIoS97io-FrHUpauH9KQex5Fi, https://drive.google.com/open?id=1m-BCo7tS7ojDjmZDx0CipPnUmu1eJaGP, https://drive.google.com/open?id=1XEhME1ZIpP-eDfPr4m5u6-GuHisQDUBq, https://drive.google.com/open?id=1bBU5UIp-WSnPPXqVJ9Cf6kl8AX9-Ml9B, https://drive.google.com/open?id=1mWYyAtx-8qFzSuiBdDYL3zcU7C9Tonka, https://drive.google.com/open?id=1jBNcSOgMB-EfNtdqNKFMQ7jnZ6ilh0VN, https://drive.google.com/open?id=1wKnHW-JECXe3hI0X_Sq5cQeE4U26rPs-, https://drive.google.com/open?id=1BiSZ8HwajDWEk-GK6OuQjBNRiQogcsRx, https://drive.google.com/open?id=1wE4xznLtkp9GoGhbjlekyYIDQ6dCZJYJ",مطعم الو بيروت ,ci251.3314@gmail.com,https://maps.app.goo.gl/LdCjqptZ6Pd3AtE17?g_st=ic,"https://drive.google.com/open?id=1YGTXeU4D8ryY6juYrUVg3au3zTMqeSZP, https://drive.google.com/open?id=1OFGzv_vFtEElFkoq-oIYYmv5zK4wj9yA, https://drive.google.com/open?id=1QStx4WIGEO5sp216_b_yYF_moz9yhK9h",,24.6934323,46.6855817
7/24/2024 3:01:33,"https://drive.google.com/open?id=1B8xj00Tv4nIdFLiZgdwDdkf4CHq3UA9m, https://drive.google.com/open?id=1wCDepsq18Exo-NqmWgOQbzRM3Y3VFEqb, https://drive.google.com/open?id=1KFwkHKYgu6lTBof7T_90nW_F8-qiITGu, https://drive.google.com/open?id=1Fayd7nzi8_Qdz9k5in3Fdoo_AWij_Jx2, https://drive.google.com/open?id=1y5WJZX5jhlQO8heZYIPYcraUmf2PxqHv, https://drive.google.com/open?id=1IVy6tkee1o_CxrDkbjoKFEgbDHMx0m00, https://drive.google.com/open?id=1EyuAlkK37518wV_UyWqhmX1LWR8Tc42S, https://drive.google.com/open?id=1AWj5hFoUroE1JJIZi1nbi5R8Pva6JRSW",غراس روت كافيه ,ci251.3314@gmail.com,https://maps.app.goo.gl/SaJ5SVugkGrPyWhp7?g_st=ic,"https://drive.google.com/open?id=1XC8dZxQzhfU5aLPZaf--_D1kO4HCLuOo, https://drive.google.com/open?id=1nZ5md_8PjGBqXANhv_hXH49qs1AK8I-4, https://drive.google.com/open?id=1SX_8fPY8Or1wso3nspe74IXN3leU51FV",,24.6938865,46.6853907
7/24/2024 8:30:37,"https://drive.google.com/open?id=19wbqnJV650QT8fqeeUm2cWGR475qX3uE, https://drive.google.com/open?id=1tnl3MFBDhYESHCngZxmgvEUZyNTvEgcy, https://drive.google.com/open?id=13KpZKxJ_F4vOThZDZ_gIGSPlnr95J4Ty",The gate coffee,d7mi.amer@gmail.com,https://maps.app.goo.gl/s3vbxoQpYPEBPh5U6?g_st=com.google.maps.preview.copy,https://drive.google.com/open?id=1DmrP1MjW9yUnY9pCfaE-KHKs9hjSans4,,24.7440166,46.6604088
7/24/2024 8:33:55,"https://drive.google.com/open?id=1nRdEQtdC01m3ca4mfP3jw2RnRc0k2QaX, https://drive.google.com/open?id=1R7kS4g7RHZfZt5CnAqmtrkJa5j6PxGWS",الماجد للعود,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1LQfFFERX0i0YXfYMNmhgqePhd9qTCcaz,,,
7/24/2024 8:38:38,"https://drive.google.com/open?id=1K8hNkzEl7roDt4Xc4wFPXx6CyWktYCKP, https://drive.google.com/open?id=1NFCAaG6QKyFM0Q6M2FosGdrwaMWraszg, https://drive.google.com/open?id=1ium2bAPD10sUh1GT-dz1ERt_LRDXSzCb",فايلت | Failte,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1iSZ7l9D_e9kn89zSUEJrZSmbrC9eIuaD,,,
7/24/2024 8:40:54,"https://drive.google.com/open?id=1nxjYnJodROa2JZK66Ocr0TH3pMqPYbYB, https://drive.google.com/open?id=1v4JuFg96Tk2-mBJ-3C5zTvRnHLk-KlFb",اكتان,d7mi.amer@gmail.com,https://maps.app.goo.gl/M7MqPngM2dpdBwhNA?g_st=com.google.maps.preview.copy,https://drive.google.com/open?id=12_uClZuxP1yj0lzfo6ROCouFNDKYh57a,,24.7447913,46.6604677
7/24/2024 8:42:32,"https://drive.google.com/open?id=1sJlufq9aAyY6AWwKUZqoEcuI7dzdYwgC, https://drive.google.com/open?id=1UvSS1JomJNkX5GfWp4Uh2szyYpdF2mUE",اوبرا فاشن,d7mi.amer@gmail.com,https://maps.app.goo.gl/M7MqPngM2dpdBwhNA?g_st=com.google.maps.preview.copy,https://drive.google.com/open?id=17xcSCjYcRvHS6ewUACz5O6Y6K3sdpFDp,,24.7447913,46.6604677
7/24/2024 8:44:46,"https://drive.google.com/open?id=1ZbmoUVJjJAlTx6rBVZeWcaad8tYafEvh, https://drive.google.com/open?id=1xkxGWA5POPp-bv7yIY_SygRDYZqK9yff",العيسائي,d7mi.amer@gmail.com,https://maps.app.goo.gl/M7MqPngM2dpdBwhNA?g_st=com.google.maps.preview.copy,https://drive.google.com/open?id=1j-k9TJkVHGDiZ4mzZMPdz4VkZNYW4kM4,,24.7447913,46.6604677
7/24/2024 8:46:37,"https://drive.google.com/open?id=16gwjG1ejsEBTqvt7cSQJnpQ09uj9tfI-, https://drive.google.com/open?id=1ALfFym9SCaXGj6VfLfWknXuqzUwessDk",نور ميسان,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1YwYWzx74udkKYRkrpcBKzi1RbMHe5I7O,,,
7/24/2024 8:47:54,"https://drive.google.com/open?id=11572jJpiV8vzoR_ET1nyHJxi6vkSc3G6, https://drive.google.com/open?id=1QfT4H8W5eboabldIvQ6T_GE392gNumC4",نقاء حرير,d7mi.amer@gmail.com,,https://drive.google.com/open?id=187JaNCCQxPYppBmvkvm3vHcDxCq7tMLH,,,
7/24/2024 8:49:37,"https://drive.google.com/open?id=1bGdQu9b_FeUfKZnOxXrElfs9OgvLynUo, https://drive.google.com/open?id=1f6IIl24QI88OiLdNkFOU4N8HbCrEObCE",جلكسي,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1op4CZ-S5O5uQacPp0ONIFZnOO41A37hi,,,
7/24/2024 8:51:58,"https://drive.google.com/open?id=1L0SKmV7QLwE5o359sCmdhGuwosGI4_Ua, https://drive.google.com/open?id=18BPw5e-DlXiv222Pxm_ZnEdXsfGB1A9n",درر اللمسة,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1rvXKd50mee85TlFVXPpmnVx-slfVbjLQ,,,
7/24/2024 9:07:57,"https://drive.google.com/open?id=13hoVFC7vRb9bsujQFssSXNd8iSr9trbL, https://drive.google.com/open?id=19A5KXOTYCxUgfI4L7l2KOT4FHt9f30Ue",بنتي نواره,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1UNqzsqfp_I29MsAlTcoSkn_An6K4bemq,,,
7/24/2024 9:09:24,"https://drive.google.com/open?id=1lh_9rx2DJugzEqfU6wvcretebK-XXtHg, https://drive.google.com/open?id=1Wj3M54MbXbd_aGz5aN4NE0mSrcJ91umc",كيوت,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1F_z9l0NoJmsR6rDgN9nkGYmlUkkvevne,,,
7/24/2024 9:11:08,"https://drive.google.com/open?id=1ZW_XA8-o50_j2K575KVS1Y2FMozfwQV6, https://drive.google.com/open?id=1d2GRQ63XmvfKKHcII7v9tLMT09eJd8CD",كارمن,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1on_flRghiKYRXXofzG6h0_8D2ZAwMKAL,,,
7/24/2024 9:12:24,"https://drive.google.com/open?id=1rswCsqqXb7yTx_OkhPeRS0viJaNOJzIG, https://drive.google.com/open?id=1Kyhsxz4z2UXV1XMe5cUyDsDobw8Ey0Cf",بنتي لينا,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1SWZhJkeIlQYbMQKrIsZ8STvHtnUTNvhg,,,
7/24/2024 9:13:43,"https://drive.google.com/open?id=1G579lliORwg2X3rL7SV-atwsWePZUFX6, https://drive.google.com/open?id=16Ujf37D5mguHP9ywbXZI5hKQfaQN4G-L",تالين,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1TW1_07razCbsD6tWZJxl3BTCholDL90g,,,
7/24/2024 9:15:59,"https://drive.google.com/open?id=138kRvaKtQzi8Dlah-RBv3mujqQ31S1Vm, https://drive.google.com/open?id=1dsQ1QDmmey3nzHzSgbgzgdmfd3-lp1IK",لازار فاشيون,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1eicmxZI91SgHmJfDICNk0p6Fp1EiTN9P,,,
7/24/2024 9:17:38,"https://drive.google.com/open?id=1kSCiYpZXwE3nl9grAxHtujIilEVF9FUW, https://drive.google.com/open?id=1zQ_ChraqhSPd6SJTR5GxbmmcM4K7gY8W",سيرة,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1E7kGrt_sYUPYQN4Hm3pyHUhGV969oChe,,,
7/24/2024 9:19:23,"https://drive.google.com/open?id=18Z492dlwpTANOppVYpjPZhWCzlLaCR6w, https://drive.google.com/open?id=118zIdRPDgu44W7XSkI9hVMRKKpCIA1Ba",سيرة الفضية,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1cq-5qH6naWMxZa8C0aA13Az9Tv7sHSCh,,,
7/24/2024 9:21:26,"https://drive.google.com/open?id=1WfCiYfgL2623kbDUZESQKqv-ES0JOmBp, https://drive.google.com/open?id=1zlu5yyRv788h2zVfap5L46Cz0UtzmyaY",اللورد,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1VMsl9CvPBl4ysoFjZo1c72knyw9p87Dx,,,
7/24/2024 9:23:12,"https://drive.google.com/open?id=1YWNEIpIMupKViI19JHRV8H3S5xbvnAkS, https://drive.google.com/open?id=1b0VH9WvT1WOXnvta0nnddHjVL57dBjSG",مرايا,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1Wx3zOqbaV0667p3Kk8i19FJlpudE7IXp,,,
7/24/2024 9:24:58,"https://drive.google.com/open?id=1SmSmL0ocAevU8piZozqKReFDO5749NKT, https://drive.google.com/open?id=1mwJDAgU0uNei484r-XdzsFkIos0AiNg9",أحذية بيسان,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1QMCEDRYtr9gwn3m6c1bUWScvO_YwoVuK,,,
7/24/2024 9:30:08,"https://drive.google.com/open?id=1DONKJuZC7ZjyO8gyCeg1285tslW_onnV, https://drive.google.com/open?id=120VRq1-qqmQamz6njRxun4Gwh0CcSGEY",تنارا,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1TSS95vuTPnc8Qiz86mva1pc9xyh6AcCp,,,
7/24/2024 10:28:00,"https://drive.google.com/open?id=13Jmpy2BszyzOq3mOyXfYWl9xacA9tMzU, https://drive.google.com/open?id=1rIruq0_Qdr-m3xakTdM-BmYTzCuMgvZ5",سمو الإختيار,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1uYl-Vvwi99GQMeLfNQQCIZQMji5r7zLD,,,
7/24/2024 10:29:10,"https://drive.google.com/open?id=1H_7Zdfl7xkk_BR4c6qGQ2vuNlxEu9jKl, https://drive.google.com/open?id=1uG5htJyo8W0z-lWHGqxNlmGD9eBAouHi",لمسة رينا,d7mi.amer@gmail.com,,https://drive.google.com/open?id=11UkEUkSSfITw6Ua4cY8YiXT2EhCUoGdk,,,
7/24/2024 10:30:31,"https://drive.google.com/open?id=1HEQ1aruRTVV8pGrwOZ354ddqMkjQ8mE-, https://drive.google.com/open?id=1qA7sockE7bj8P9RBvLocAVxsengfJwx2",أحذية البانه,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1YQI1ylorU0YBFN0juHZZ4h4VT8456cgR,,,
7/24/2024 10:31:42,"https://drive.google.com/open?id=14xLdt1SvwK9FpAvY6Co3REi4mhZyOtgY, https://drive.google.com/open?id=1MFvfCDjHX7FO-e7XqChTc7owcd-NN87Z",بيلسان,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1lDf5Q4NgfmY095H55Grd3TRqkfH3K87Y,,,
7/24/2024 10:43:01,"https://drive.google.com/open?id=181_5HEMsFsZn_LvQDEDvLbVyzO8HABQV, https://drive.google.com/open?id=1hpm4qWmTFpzydr-NYOfNV0ZdlGaJXpfS",دار فيل,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1i7328vHltYhUaDq7e6LyBHq8Sq7__Nk8,,,
7/24/2024 10:44:30,"https://drive.google.com/open?id=1URNtLtrX1Ztg1gl6lEhm_nOaESTnLOFb, https://drive.google.com/open?id=1bGsGXyAvkMNENwcmfX8lbbSOb1m5joAF",اصالة Asala,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1A8KcFmXbxH7BD0IfBJgVuq2082PSzRIw,,,
7/24/2024 10:45:55,"https://drive.google.com/open?id=13CxhOJvvdTja9gNzYlyBOcCrAWqhNWUO, https://drive.google.com/open?id=10iv1rfou6v1RAXuD5yHFrFzeWSFmioj8",الأنيقة,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1rbO3s7C62S5nDqjRyjp8Fl5mZMHPgybn,,,
7/24/2024 10:47:05,"https://drive.google.com/open?id=1gtzDQEj7XRMMSJB5hUw5OnRuoyCbRvb4, https://drive.google.com/open?id=1vpOrVAcGF1YmUKtpKWtsK-VUudwIou5I",تموينات زهرة التميز,d7mi.amer@gmail.com,,https://drive.google.com/open?id=1_5eMACFiLMbSZJD-oZzroc4jvcQtAoN0,,,
7/24/2024 12:31:50,"https://drive.google.com/open?id=1S4nsqvJPtUbcQfCkF2Zu1sRZk8nXwHLB, https://drive.google.com/open?id=1h94r1bxfaiIsVWIhKw7bnAK-qiZflGSG, https://drive.google.com/open?id=11KuizKFjmzvvrbHxhMzHPlHthyI0uX2z, https://drive.google.com/open?id=1Sa2mMFCdptjaOFvvl9i4XSPMEvCfDsip, https://drive.google.com/open?id=1N2EEGg7SmOHNkIV6QKMojD9-DMc60cCg",لاروستيكا بيتزارايا,ci251.3314@gmail.com,https://maps.app.goo.gl/srzqJiTn9pVAF8UC7?g_st=ic,"https://drive.google.com/open?id=1EWoTzYcL8_mvgIqBA1kH5KdA21NhdtRY, https://drive.google.com/open?id=1SpgfqGilGxIRsT4SNzPjmFoxZlbsDi8i, https://drive.google.com/open?id=1-dKBDYkkVN15loKjOM4N4PWRYFlkx-gI",,24.6945896,46.6834839
7/24/2024 12:36:45,"https://drive.google.com/open?id=1AYXoj58T_wq6yQzmd_tERZPVtTx8HKyN, https://drive.google.com/open?id=10WKmYdwTd8yZtdNVdtud-f6oUNQxD-j6, https://drive.google.com/open?id=18r4saw4ovrHd-3iJ4ZEWkP9U1EgL9Mh-, https://drive.google.com/open?id=1meSFAVIgnkOnGuBB6diN5NggTqflD2Bg, https://drive.google.com/open?id=1J2deiQHxSD-GFjynIofWFDD1M3D0Q2_J, https://drive.google.com/open?id=1ZpuY0hrYhB8OWzNHBANV7EXm1x8yokcC, https://drive.google.com/open?id=1pi6_-JJgJ79VrpWMaEW84FPoRQU0a8C1, https://drive.google.com/open?id=1AFHu8c_lCZnurK2_ALeVbVht_-QPtOnY",وايت قاردن,ci251.3314@gmail.com,https://maps.app.goo.gl/AZcscyFJRUzPKGcj7?g_st=ic,"https://drive.google.com/open?id=1oxPd_UkQmEdC0Fduk-bhyChHBvvWsO-Z, https://drive.google.com/open?id=15x9sZssH-oqRoKJiPKsSfShJPiLawfeC, https://drive.google.com/open?id=1kyJEFV4uOWNQ_l2gWICkMc4U7FLRBXjp, https://drive.google.com/open?id=12f4_pk-lYa0w89H0C0CTX3PgBhjEmHMi, https://drive.google.com/open?id=16rrZuJPte951L1kH8cq70wi7tl5s2_eZ",,24.6943084,46.6836945
7/24/2024 12:44:37,"https://drive.google.com/open?id=1dJwuP-YbdseJn7zLXAMSSAj96X936qMk, https://drive.google.com/open?id=1hr5l8RzvcQs4lYm0yoXdgK9MjKgE0Iu3, https://drive.google.com/open?id=1G5ARs4UZdXmoqa120SSHW2v8pIi1IUor, https://drive.google.com/open?id=1fIcb80DJ3-x12IiSeRivG-C3mpHCH1cu, https://drive.google.com/open?id=1ODZIk8o1-mtuCklhrCC-Nhx36izPz9ut, https://drive.google.com/open?id=16M-0Fk8VF3qVsHZEmb-sYLqStcYwec37, https://drive.google.com/open?id=1_oLmHqN-cLnLJMbxZnT2ECc2BFvoaZhT, https://drive.google.com/open?id=17emvCF0xJtLGxuXuWbqcR3HZ3EvIPprf, https://drive.google.com/open?id=1bbWjhyjkTpWRLwUqiD9VKrxlD7vU6jRb, https://drive.google.com/open?id=1S0dKGx7xQXsNh_U62TgZ2t_VrA-R6zgF",محمصة وقهوة ادمي,ci251.3314@gmail.com,https://maps.app.goo.gl/3VpZiFdEkMs42far7?g_st=ic,"https://drive.google.com/open?id=10YtJ7XzedhtTNQmlNXaD7uAyQtnLg03w, https://drive.google.com/open?id=1SXizN9DiF-lJ0kzZvNCIRUrAIWgqlA-0, https://drive.google.com/open?id=182UNReUqZF09J5Zv6t9rBt8hjCIVtM2i, https://drive.google.com/open?id=1LPRHGSQKIKxJ_ueW--JH5-dBSlEx-mZ-, https://drive.google.com/open?id=1NW1MZaCpPv3Z5FtzJsz96iFAKHM0TtfD",,24.6941888,46.6833986
7/24/2024 12:48:27,"https://drive.google.com/open?id=13NbKoDnzBaY500-NLKXDb9dSPEgfGrbT, https://drive.google.com/open?id=11lxLSDl-RM7Q91u1fJEiKlhqO-lvZBnU, https://drive.google.com/open?id=19csBKBiOb_ekH7ERna_3cJM8MX0kqqUT, https://drive.google.com/open?id=1jbUykVg4N2WHNrh9Sy83AeF2-wgE-SYn, https://drive.google.com/open?id=10EFeYnE1Xwo-EG8o27Ifi5VUlh_gRs86, https://drive.google.com/open?id=1ALSsy6CGOTiPiV4duzUjiaYg2p61_lPm, https://drive.google.com/open?id=10q7pAvS9LWGJ6RyJ_LRq3-gaB-3_MXqs, https://drive.google.com/open?id=1pg--bxFOFF-eM1jVXGDC3u_wuCjENrdP, https://drive.google.com/open?id=1BCfS_x6a5apkt1czzfxy8yZEtdr-GxXd",Coal-كول,ci251.3314@gmail.com,https://maps.app.goo.gl/9KJpifR1Yy7EXyor8?g_st=ic,"https://drive.google.com/open?id=1ZAsRd7YDlQpTChuqEOnBMRl6_hofbrMb, https://drive.google.com/open?id=1Fqd9eTE8HlVG9aboaj6VmbvU61PX9e2W, https://drive.google.com/open?id=1MxU_CB1KV5OClgN51MYtAv5mTOS7DBlW, https://drive.google.com/open?id=1xS5KtEFvCQLYp64dxON3NtBOEjwpxikm",,24.6942912,46.6834211
7/24/2024 12:52:56,"https://drive.google.com/open?id=1kRyCnO7bk5guepV0QUXevRi7P5M0qGW9, https://drive.google.com/open?id=1fl9p8W3lI1m-_wL7CYSf3mAAh5a6NVna, https://drive.google.com/open?id=133Q3UoAIUwYRqNTQcjF9vh64F81OmGFp, https://drive.google.com/open?id=1AjHzwV6mtwgEC9VMmoJOSlvdFNuQaXGg, https://drive.google.com/open?id=1v5svB2z0jULuRZvyzvI3BjFMn4Max0fq, https://drive.google.com/open?id=1DUirz4tvUFMGI6DUPIUpsTddorfb-dTC, https://drive.google.com/open?id=1aJcuNnIWDr7_zBDnBGmnXZKE1fT-V-xd, https://drive.google.com/open?id=1mI1-_K8S6I4WyjSOqcS-2S5CpAiTJlZI, https://drive.google.com/open?id=1aPO6I_xye0Uzqr7DKwtGjstZ5Y9dJJb4",ابراج العليا ,ci251.3314@gmail.com,https://maps.app.goo.gl/JucttZDg5npfbxeS9?g_st=ic,"https://drive.google.com/open?id=14LzovP1rsR2t6WWeVgbXh0fZAKyMSP_U, https://drive.google.com/open?id=19OwTYOKd38_yizRDVeEOdJabLw5b0iOv, https://drive.google.com/open?id=1Xz-Wd4R1BFz9O5M48K72XdtLEmAcfflW, https://drive.google.com/open?id=1IM4jdbkaYTfvroACVVxDo5oi2DsOBRaV",,24.6968158,46.6820007
7/24/2024 12:55:53,"https://drive.google.com/open?id=1YQixe3EyVTufzzEdBh_6zkuQjOX8dDYr, https://drive.google.com/open?id=1mUYo_dPRzStHcaFcYqSK06MlGGB8DuSu, https://drive.google.com/open?id=1nETU48fl5e9fJMFwMxrL-hyiwoVU-gBp, https://drive.google.com/open?id=1LgG_b3i7n7HMRVwHhnUEfwrLc0UvN-hJ, https://drive.google.com/open?id=152Adv_irqFStuaPipDwQTECHp-4QVGNp, https://drive.google.com/open?id=1yIJ0P-kQ5jK4ZH7w-ZMmfznEtP446GaM, https://drive.google.com/open?id=1qpa4ygnqm5AGGqXEwQPDfam1M5iSG0gq",شومية ,ci251.3314@gmail.com,https://maps.app.goo.gl/hMqPtq7EnTSivqtg9?g_st=ic,"https://drive.google.com/open?id=15Lw5U-kXWPMf1XjbRllR4qJ8A8YRe60D, https://drive.google.com/open?id=1rSaY1hNI67XxHKfaOO9GiOYab1_rMaHn, https://drive.google.com/open?id=1fFIQVQO1hvntHz6dxl6nXBBHQpzdb3gA",,24.6968798,46.6822976
7/24/2024 13:00:11,"https://drive.google.com/open?id=1ARE4eRVpkFJMc-p-vFgdzxuZ_23YOTZn, https://drive.google.com/open?id=1GFvpH6bwj--gN4Kq9TzCDwFKoZUfBUrS, https://drive.google.com/open?id=14mmH_Ug2H-jx3jUAhslrUnOeGSBafQOU, https://drive.google.com/open?id=1wihgnn1DvSygjya78gwl9YXqLkROjEOI, https://drive.google.com/open?id=1Spn9i-fcmVd9YFGzwz7tGJlMLY6okVD7, https://drive.google.com/open?id=16Pu52doK4BqeTrIIaNYb8w6siG4sNzNY, https://drive.google.com/open?id=1UBau5QzgYrZvvqv6huxGuw06c_19PUmS, https://drive.google.com/open?id=1IgIvhBQOoFgvHolhEPw1WXqlozok6AfQ, https://drive.google.com/open?id=1sxNDc5G_SxgsIS4aQgy1rgHhq3-4XDOK, https://drive.google.com/open?id=1WRAb_ddhbUcBFBLuIVQeBwyByWd0quSq",توبيز ستيت كافيه ,ci251.3314@gmail.com,https://maps.app.goo.gl/eDY3MdZ2tjkFSFBD8?g_st=ic,"https://drive.google.com/open?id=1zUl-lCVrgnRvKtNsH2VXVGIbBQiT0t2m, https://drive.google.com/open?id=1BR7rvxh5O5AdqBGFcWZ7QTcsLL2xuIH2, https://drive.google.com/open?id=1i6aILKVidzmDUeD2eqKoWCZ-YymJ7eVY, https://drive.google.com/open?id=1vee3_RmRXqCWvstw_Y6QuDbxXSIh0rnq",,24.697038,46.6831246
7/24/2024 13:11:55,"https://drive.google.com/open?id=1c6UgsIB-ou9QMPuER8MczS6GO4jxfbd_, https://drive.google.com/open?id=1C3F5dAhmv00cKz2EIv3tcPRHCebsD2U8, https://drive.google.com/open?id=18VIg6GbhrxYiXP9ggP7enDaSr7lYZQEk, https://drive.google.com/open?id=18S-e2lmeTQ0YV0qHbSrdsXsOEuvElAoL, https://drive.google.com/open?id=1Pb9uVWznFsuYZkcd29_Z5gLVFp5n79tE, https://drive.google.com/open?id=1xuCW2X0LBxMmUdsyON7cSOMYn1ivMTEX, https://drive.google.com/open?id=1avS2hyTIbpnXi3d4mvYDBdSq3zcBaX4e, https://drive.google.com/open?id=1qIPDZ09cgi4LPJ03y9aQGNyk-8eFDBgg, https://drive.google.com/open?id=1VmHEBslimlbe_VExNIamCqOUANxxaGdX",بوڤية,ci251.3314@gmail.com,https://maps.app.goo.gl/QxLvhUT1ajZbJaMh9?g_st=ic,"https://drive.google.com/open?id=1tjSrMWF_Dv85CTVp7u30j20nk703wEU-, https://drive.google.com/open?id=10ascZBrEkmsDBps0DQY2CsGxOBbExpjH",,24.6965625,46.6829375
